ID_venta,Fecha_venta,Marca,Tipo,Capacidad_kg,Altura_torre_mm,Provincia,Cliente_tipo,Año_fabricación,Estado,Método_pago,Vendedor,Horas_uso,Precio_USD
VENT00919,2025-01-19,Linde,eléctrico,2500,3000,Santa Fe,distribuidor,2018.0,reacondicionado,crédito,Forklift Solutions,5025.864818389726,34223.99
VENT01057,2025-01-25,Toyota,diésel,2500,4700,Buenos Aires,particular,2015.0,nuevo,leasing,Potencia SRL,3453.3778395110403,41998.23
VENT01063,2025-01-26,Hyster,gas,5000,3000,Buenos Aires,,2024.0,reacondicionado,leasing,Forklift Solutions,2891.6604224582547,56306.19
VENT00535,2025-01-27,Toyota,diésel,1800,6000,Neuquén,empresa logística,2020.0,usado,crédito,Grupo Industrial SA,7649.99315820989,13889.99
VENT00689,2025-01-28,Hyster,eléctrico,1800,4700,Chubut,particular,2022.0,usado,leasing,Autoelevadores Norte,2350.8923002695683,20691.95
VENT00297,2025-01-29,Still,eléctrico,2500,4000,Mendoza,particular,2018.0,usado,,Forklift Solutions,4373.542772311594,22056.37
VENT01206,2025-01-29,Linde,diésel,1800,6000,Córdoba,distribuidor,2018.0,usado,,Autoelevadores Norte,4580.384593995062,16028.59
VENT00982,2025-01-30,Hyster,diésel,3500,4000,Buenos Aires,particular,2025.0,usado,contado,Potencia SRL,3486.6115037024165,28673.38
VENT01243,2025-01-30,Hyster,diésel,5000,4700,Buenos Aires,distribuidor,,usado,leasing,Potencia SRL,2483.225898097388,48957.05
VENT00095,2025-01-30,Still,eléctrico,1800,6000,Buenos Aires,,2020.0,usado,crédito,Autoelevadores Norte,5456.97468334477,17970.75
VENT00077,2025-01-31,Still,eléctrico,3500,6000,Neuquén,distribuidor,2024.0,usado,,Forklift Solutions,1902.3155099641365,40568.22
VENT00071,2025-02-01,Hyster,diésel,3500,3000,Neuquén,distribuidor,2019.0,nuevo,,Autoelevadores Norte,2780.1119814422327,45343.21
VENT00550,2025-02-01,Still,gas,1800,4000,Santa Fe,particular,2016.0,usado,leasing,Potencia SRL,4359.297020983155,12995.77
VENT00052,2025-02-05,Linde,eléctrico,5000,3000,Córdoba,,2022.0,reacondicionado,leasing,Grupo Industrial SA,2423.456165458859,53914.64
VENT00861,2025-02-06,Still,eléctrico,3500,3000,Chubut,distribuidor,,usado,leasing,Potencia SRL,2580.903351909783,37866.87
VENT01242,2025-02-07,Linde,eléctrico,1800,4700,Santa Fe,empresa logística,2021.0,usado,leasing,Forklift Solutions,4682.524480356127,16962.06
VENT00394,2025-02-07,Crown,diésel,3500,4700,Mendoza,distribuidor,2020.0,usado,crédito,Autoelevadores Norte,3316.5686312554217,33873.85
VENT00451,2025-02-08,Still,diésel,1800,3000,Buenos Aires,particular,2017.0,usado,contado,Grupo Industrial SA,3795.317878950599,17273.84
VENT01177,2025-02-12,Toyota,diésel,1800,3000,Córdoba,particular,2017.0,usado,leasing,Forklift Solutions,1833.7411185631793,13889.72
VENT01099,2025-02-12,Crown,diésel,5000,4000,Mendoza,distribuidor,2016.0,usado,contado,Grupo Industrial SA,4496.795944826876,42788.31
VENT00200,2025-02-12,Yale,eléctrico,2500,6000,Córdoba,distribuidor,,nuevo,leasing,Autoelevadores Norte,2586.652508755872,45273.18
VENT00572,2025-02-18,Hyster,eléctrico,3500,3000,Mendoza,particular,2018.0,nuevo,contado,Autoelevadores Norte,2470.1438567630667,51162.13
VENT00026,2025-02-20,Still,gas,5000,6000,Córdoba,distribuidor,2019.0,nuevo,crédito,Autoelevadores Norte,2484.560225753635,66770.35
VENT01081,2025-02-22,Linde,eléctrico,3500,4000,Córdoba,particular,2022.0,nuevo,crédito,Potencia SRL,1732.8024013713396,50481.03
VENT00760,2025-02-25,Yale,gas,2500,4700,Santa Fe,particular,2024.0,usado,leasing,Potencia SRL,1890.718021093639,28849.58
VENT00422,2025-02-26,Crown,diésel,1800,3000,Buenos Aires,distribuidor,2024.0,usado,leasing,Forklift Solutions,4364.013929894802,12000.0
VENT00649,2025-02-26,Still,eléctrico,2500,3000,Córdoba,,2023.0,usado,crédito,Forklift Solutions,3228.2283949447974,29101.11
VENT01042,2025-02-28,Toyota,gas,3500,4000,Santa Fe,distribuidor,2025.0,reacondicionado,crédito,Forklift Solutions,3418.3260189210782,45138.05
VENT00421,2025-03-01,Hyster,eléctrico,5000,3000,Córdoba,particular,2017.0,usado,crédito,Forklift Solutions,4558.252751425331,42477.78
VENT00756,2025-03-05,Crown,gas,5000,3000,Buenos Aires,particular,2025.0,nuevo,crédito,Potencia SRL,383.8858441947044,66139.86
VENT00231,2025-03-06,Hyster,gas,1800,3000,,particular,2023.0,usado,crédito,Autoelevadores Norte,3610.9661993677637,13614.64
VENT00309,2025-03-06,Hyster,eléctrico,1800,4000,Buenos Aires,,2018.0,usado,crédito,Grupo Industrial SA,3808.898760509696,14515.61
VENT01214,2025-03-06,Linde,eléctrico,1800,4700,Córdoba,distribuidor,2025.0,nuevo,crédito,Grupo Industrial SA,405.29001277482354,41704.22
VENT00728,2025-03-07,Still,diésel,1800,4700,Neuquén,distribuidor,2017.0,usado,contado,Grupo Industrial SA,3096.108432748334,15945.49
VENT00280,2025-03-07,Yale,diésel,2500,4700,Santa Fe,distribuidor,2021.0,usado,contado,Grupo Industrial SA,3302.2813257380367,26365.1
VENT01147,2025-03-10,Linde,diésel,2500,4000,Mendoza,distribuidor,2021.0,usado,contado,Grupo Industrial SA,1368.9540834847717,30525.81
VENT00775,2025-03-10,Crown,eléctrico,2500,4700,Mendoza,distribuidor,2018.0,usado,contado,Forklift Solutions,410.7892534942305,35109.43
VENT00277,2025-03-11,Linde,eléctrico,5000,4000,Buenos Aires,empresa logística,2018.0,usado,contado,Forklift Solutions,4229.679520039492,48889.0
VENT01054,2025-03-12,Crown,eléctrico,2500,4000,Mendoza,empresa logística,2015.0,usado,leasing,Potencia SRL,5532.351137378102,22670.38
VENT00924,2025-03-13,Still,eléctrico,2500,4000,Mendoza,particular,2019.0,usado,leasing,Potencia SRL,2482.7088104423083,22312.63
VENT00991,2025-03-13,Still,diésel,2500,6000,Neuquén,empresa logística,2016.0,usado,contado,Potencia SRL,6968.70600754356,23647.99
VENT00885,2025-03-13,Linde,eléctrico,3500,4000,Chubut,empresa logística,,usado,crédito,Forklift Solutions,5141.288620836245,33585.1
VENT00612,2025-03-13,Linde,gas,3500,4700,Santa Fe,empresa logística,2023.0,usado,contado,Forklift Solutions,1311.89208913129,38105.65
VENT00068,2025-03-17,Linde,diésel,2500,4700,Neuquén,distribuidor,2024.0,nuevo,leasing,Forklift Solutions,556.5352618325526,48786.63
VENT00821,2025-03-18,Yale,diésel,2500,4000,Córdoba,particular,2019.0,reacondicionado,leasing,Potencia SRL,4837.923193702607,27028.12
VENT00386,2025-03-19,Hyster,diésel,3500,3000,Neuquén,particular,2024.0,usado,leasing,Autoelevadores Norte,4822.64951308703,28476.46
VENT00117,2025-03-19,Crown,gas,3500,4000,Santa Fe,distribuidor,2015.0,nuevo,crédito,Forklift Solutions,2750.438675167883,48356.24
VENT00390,2025-03-23,Toyota,diésel,3500,4000,,particular,2019.0,nuevo,crédito,Grupo Industrial SA,1526.7010342150315,49080.47
VENT01005,2025-03-23,Crown,eléctrico,1800,4000,Mendoza,empresa logística,2018.0,reacondicionado,crédito,Grupo Industrial SA,,23982.98
VENT00619,2025-03-23,Toyota,gas,2500,6000,Santa Fe,distribuidor,2019.0,nuevo,,Forklift Solutions,1654.6330227511091,46221.06
VENT00121,2025-03-24,Still,eléctrico,5000,3000,Córdoba,particular,,usado,crédito,Forklift Solutions,2461.171301727834,53176.47
VENT00114,2025-03-25,Hyster,eléctrico,2500,3000,Chubut,particular,2016.0,reacondicionado,leasing,Autoelevadores Norte,3834.808354055649,32399.59
VENT00036,2025-03-26,Still,diésel,2500,4700,Córdoba,distribuidor,2024.0,usado,contado,Forklift Solutions,3562.3181155864104,23249.63
VENT01124,2025-03-27,Toyota,gas,3500,3000,Córdoba,empresa logística,2016.0,usado,crédito,Potencia SRL,8271.83684068908,17894.31
VENT00271,2025-03-27,Linde,diésel,2500,3000,Buenos Aires,empresa logística,2024.0,reacondicionado,contado,Grupo Industrial SA,2360.1659143493207,33441.92
VENT00708,2025-03-28,Yale,gas,1800,3000,Córdoba,particular,2022.0,reacondicionado,leasing,Autoelevadores Norte,2016.9584313294201,23225.98
VENT00272,2025-03-28,Yale,diésel,5000,4700,Santa Fe,particular,2020.0,nuevo,crédito,Grupo Industrial SA,1788.6951282998843,60804.94
VENT00518,2025-03-29,Toyota,diésel,2500,4000,Neuquén,particular,2024.0,usado,crédito,Forklift Solutions,6044.2063667363,22034.04
VENT00445,2025-04-01,Linde,gas,2500,6000,Chubut,empresa logística,2019.0,usado,crédito,Forklift Solutions,4845.973988167372,29273.9
VENT00531,2025-04-01,Crown,diésel,3500,6000,Santa Fe,empresa logística,2023.0,reacondicionado,crédito,Grupo Industrial SA,2480.5811464446706,48316.82
VENT00504,2025-04-03,Still,eléctrico,2500,4000,,particular,2015.0,usado,crédito,Grupo Industrial SA,8018.54464824145,23821.76
VENT00379,2025-04-04,Still,eléctrico,3500,4000,Buenos Aires,particular,2024.0,usado,,Autoelevadores Norte,3141.6364258729523,37700.85
VENT00732,2025-04-04,Hyster,eléctrico,2500,3000,Buenos Aires,distribuidor,2022.0,nuevo,contado,Autoelevadores Norte,,46695.13
VENT00074,2025-04-05,Crown,gas,3500,4700,Córdoba,distribuidor,2019.0,reacondicionado,,Autoelevadores Norte,3765.878572385704,41852.83
VENT01111,2025-04-06,Hyster,eléctrico,3500,6000,Chubut,distribuidor,2024.0,usado,contado,Forklift Solutions,2553.4393589652354,38181.73
VENT00738,2025-04-07,Crown,diésel,3500,3000,Neuquén,,2022.0,nuevo,crédito,Autoelevadores Norte,1285.5909421489666,48869.73
VENT00681,2025-04-07,Toyota,diésel,2500,4000,Mendoza,particular,2015.0,reacondicionado,leasing,Forklift Solutions,,30167.53
VENT00187,2025-04-08,Still,eléctrico,2500,4000,Chubut,distribuidor,2023.0,usado,crédito,Forklift Solutions,5184.441049995769,26284.62
VENT00907,2025-04-08,Crown,diésel,2500,4700,Santa Fe,distribuidor,2015.0,usado,leasing,Grupo Industrial SA,7218.260436089527,22019.71
VENT00127,2025-04-09,Yale,diésel,2500,4000,Neuquén,empresa logística,2025.0,nuevo,leasing,Potencia SRL,413.207277982425,40528.28
VENT01166,2025-04-09,Toyota,diésel,2500,4000,Mendoza,,2020.0,reacondicionado,leasing,Potencia SRL,4583.179943988465,23866.72
VENT00990,2025-04-10,Toyota,diésel,2500,4700,,empresa logística,2015.0,nuevo,leasing,Grupo Industrial SA,3797.333079410118,35392.17
VENT00770,2025-04-14,Crown,eléctrico,1800,6000,Neuquén,distribuidor,2022.0,usado,contado,Potencia SRL,3366.508010579809,23426.71
VENT00438,2025-04-14,Toyota,eléctrico,1800,3000,Mendoza,distribuidor,2025.0,reacondicionado,contado,Potencia SRL,3419.1161917812283,21195.93
VENT00293,2025-04-15,Toyota,eléctrico,2500,4700,Neuquén,particular,2023.0,usado,leasing,Grupo Industrial SA,2026.4737304475111,34178.07
VENT00508,2025-04-15,Still,gas,3500,4700,Córdoba,empresa logística,2021.0,usado,crédito,Autoelevadores Norte,4138.404830068945,32678.38
VENT01141,2025-04-19,Still,eléctrico,5000,4000,Santa Fe,distribuidor,2017.0,usado,crédito,Forklift Solutions,4632.993502667432,45767.84
VENT01161,2025-04-20,Yale,eléctrico,3500,3000,Córdoba,particular,2021.0,nuevo,contado,Potencia SRL,1812.4387940999793,50083.35
VENT00404,2025-04-21,Crown,eléctrico,3500,3000,Chubut,particular,2019.0,nuevo,,Grupo Industrial SA,1844.1780565185118,49229.01
VENT00063,2025-04-24,Linde,gas,3500,3000,Neuquén,distribuidor,2018.0,usado,contado,Grupo Industrial SA,6974.167312419484,28582.6
VENT01030,2025-04-25,Crown,gas,1800,3000,Neuquén,particular,2016.0,nuevo,contado,Potencia SRL,1482.480219660086,32312.41
VENT00944,2025-04-26,Yale,eléctrico,2500,4000,Buenos Aires,particular,2018.0,nuevo,leasing,Grupo Industrial SA,2640.286051360157,42363.29
VENT00717,2025-04-27,Yale,diésel,5000,4700,Chubut,particular,2019.0,usado,contado,Potencia SRL,,47870.93
VENT00893,2025-04-27,Toyota,eléctrico,2500,4700,Mendoza,,2019.0,reacondicionado,contado,Potencia SRL,4701.156088398315,27758.9
VENT01167,2025-04-29,Yale,gas,3500,3000,Mendoza,distribuidor,2019.0,usado,crédito,Autoelevadores Norte,6175.929952868732,31704.92
VENT00013,2025-04-30,Hyster,diésel,3500,3000,Chubut,particular,2021.0,reacondicionado,leasing,Grupo Industrial SA,5305.3496274840945,31925.77
VENT00932,2025-05-03,Toyota,diésel,1800,4700,Chubut,,2019.0,nuevo,crédito,Autoelevadores Norte,2193.5274370429643,32955.28
VENT00166,2025-05-04,Yale,eléctrico,5000,3000,Córdoba,particular,2022.0,usado,leasing,Forklift Solutions,4398.708448408199,44994.83
VENT00315,2025-05-05,Toyota,diésel,5000,4000,Córdoba,empresa logística,2024.0,usado,contado,Autoelevadores Norte,1103.6823050349833,47148.5
VENT01152,2025-05-07,Still,eléctrico,2500,4700,Buenos Aires,particular,2025.0,usado,crédito,Autoelevadores Norte,2528.372701735935,28237.12
VENT00525,2025-05-08,Linde,gas,1800,4700,Buenos Aires,particular,2024.0,reacondicionado,,Autoelevadores Norte,4058.6531572990934,18824.89
VENT00812,2025-05-09,Hyster,diésel,3500,4700,Neuquén,particular,,usado,contado,Autoelevadores Norte,4182.363364628407,28484.85
VENT00726,2025-05-14,Hyster,diésel,2500,4000,Mendoza,particular,2022.0,usado,crédito,Autoelevadores Norte,1862.4395145544656,26097.65
VENT00524,2025-05-14,Hyster,gas,3500,4000,Buenos Aires,distribuidor,2019.0,nuevo,leasing,Autoelevadores Norte,1766.4868131489075,49614.89
VENT00377,2025-05-18,Linde,gas,1800,3000,Neuquén,empresa logística,2017.0,nuevo,crédito,Potencia SRL,2623.4340757925766,33733.47
VENT01244,2025-05-18,Still,eléctrico,1800,3000,Córdoba,empresa logística,2019.0,usado,leasing,Potencia SRL,6849.883272213344,12000.0
VENT01028,2025-05-18,Still,gas,1800,4700,Neuquén,empresa logística,2018.0,usado,crédito,Forklift Solutions,3854.7408103816238,16830.34
VENT00772,2025-05-20,Linde,gas,3500,3000,Mendoza,empresa logística,2023.0,usado,leasing,Potencia SRL,2931.4907282563536,35371.87
VENT00220,2025-05-24,Hyster,gas,5000,4000,,particular,,reacondicionado,contado,Forklift Solutions,,58169.34
VENT01008,2025-05-24,Linde,diésel,3500,3000,Buenos Aires,,2024.0,nuevo,leasing,Grupo Industrial SA,339.06744166328554,52090.7
VENT00537,2025-05-25,Yale,eléctrico,2500,4000,Córdoba,,2015.0,reacondicionado,crédito,Autoelevadores Norte,,25470.28
VENT01149,2025-05-26,Linde,eléctrico,2500,4000,Mendoza,distribuidor,2023.0,nuevo,leasing,Forklift Solutions,1113.054511926656,43844.37
VENT00253,2025-05-27,Hyster,gas,2500,3000,Mendoza,distribuidor,2018.0,reacondicionado,contado,Forklift Solutions,6544.790909483312,28717.05
VENT01137,2025-05-27,Crown,eléctrico,2500,4000,Neuquén,distribuidor,2015.0,usado,crédito,Grupo Industrial SA,6949.186301147806,16174.14
VENT00552,2025-05-29,Yale,eléctrico,2500,3000,Neuquén,particular,,nuevo,contado,Forklift Solutions,,44239.2
VENT00250,2025-05-30,Linde,diésel,5000,4000,,distribuidor,,nuevo,leasing,Grupo Industrial SA,,62330.44
VENT00337,2025-06-02,Hyster,gas,1800,3000,Buenos Aires,distribuidor,2024.0,reacondicionado,contado,Forklift Solutions,3460.0514489157786,29924.72
VENT00892,2025-06-03,Linde,diésel,2500,3000,Córdoba,particular,2016.0,usado,crédito,Potencia SRL,6094.534442127921,16380.82
VENT00352,2025-06-04,Yale,eléctrico,3500,3000,Chubut,empresa logística,2021.0,reacondicionado,crédito,Potencia SRL,1031.7225814350775,43686.65
VENT00397,2025-06-07,Yale,diésel,2500,6000,Buenos Aires,,2022.0,usado,leasing,Grupo Industrial SA,2964.8639394809393,30541.53
VENT00128,2025-06-10,Yale,eléctrico,5000,6000,Santa Fe,distribuidor,2016.0,usado,crédito,Grupo Industrial SA,6229.571950164929,47276.77
VENT01123,2025-06-12,Toyota,eléctrico,1800,3000,Buenos Aires,distribuidor,2021.0,nuevo,leasing,Potencia SRL,1663.6839007284632,36737.11
VENT00869,2025-06-12,Toyota,eléctrico,1800,3000,Mendoza,distribuidor,2023.0,nuevo,contado,Potencia SRL,987.910994745336,36695.68
VENT01027,2025-06-12,Crown,eléctrico,1800,4000,,distribuidor,2024.0,nuevo,,Forklift Solutions,627.8670044466963,36295.37
VENT00575,2025-06-13,Crown,eléctrico,1800,4000,Mendoza,particular,2020.0,usado,leasing,Grupo Industrial SA,5723.686066404562,14101.81
VENT00081,2025-06-14,Toyota,eléctrico,3500,4700,Buenos Aires,particular,2023.0,reacondicionado,crédito,Grupo Industrial SA,,38612.72
VENT01237,2025-06-15,Yale,eléctrico,1800,3000,Córdoba,particular,2017.0,usado,contado,Forklift Solutions,4610.402336090181,13531.08
VENT00530,2025-06-16,Hyster,eléctrico,3500,4700,Chubut,distribuidor,2016.0,usado,crédito,Grupo Industrial SA,6481.0362856135835,28690.62
VENT00680,2025-06-17,Yale,eléctrico,3500,6000,Chubut,particular,2025.0,usado,contado,Forklift Solutions,3039.517504486569,41327.08
VENT00514,2025-06-18,Yale,diésel,1800,4000,Buenos Aires,empresa logística,2025.0,usado,leasing,Grupo Industrial SA,3151.176620792987,17337.0
VENT00008,2025-06-18,Hyster,eléctrico,3500,6000,Santa Fe,empresa logística,2020.0,usado,contado,Forklift Solutions,2368.1994237515937,38107.95
VENT00273,2025-06-19,Yale,gas,5000,4000,Neuquén,distribuidor,2025.0,nuevo,crédito,Forklift Solutions,123.02569617739314,66721.32
VENT01150,2025-06-20,Toyota,diésel,3500,4000,Neuquén,particular,2018.0,usado,crédito,Forklift Solutions,4103.2986234232,35585.24
VENT00921,2025-06-21,Crown,gas,2500,4000,Buenos Aires,particular,2025.0,usado,crédito,Potencia SRL,1094.0363847770013,28455.05
VENT01241,2025-06-22,Hyster,gas,1800,4700,Neuquén,distribuidor,2016.0,usado,contado,Autoelevadores Norte,5465.968112022982,16115.35
VENT00468,2025-06-22,Linde,diésel,3500,4000,Chubut,particular,2016.0,usado,contado,Forklift Solutions,7753.768208585398,21186.29
VENT01049,2025-06-24,Linde,eléctrico,5000,4700,Santa Fe,distribuidor,2020.0,nuevo,contado,Autoelevadores Norte,,68163.65
VENT00815,2025-06-24,Linde,eléctrico,1800,4700,Santa Fe,empresa logística,2016.0,usado,crédito,Forklift Solutions,,15312.75
VENT01159,2025-06-26,Linde,eléctrico,1800,3000,Buenos Aires,particular,,usado,crédito,Potencia SRL,3519.900962814494,13449.15
VENT00116,2025-06-26,Crown,diésel,3500,3000,Mendoza,distribuidor,,usado,leasing,Forklift Solutions,1929.6443263568804,29044.57
VENT01196,2025-06-26,Linde,gas,1800,3000,Chubut,distribuidor,2015.0,usado,leasing,Autoelevadores Norte,6769.878761302958,12000.0
VENT00796,2025-06-27,Toyota,gas,3500,6000,Neuquén,distribuidor,2025.0,reacondicionado,leasing,Autoelevadores Norte,1521.647011214293,44478.23
VENT01003,2025-06-28,Linde,eléctrico,5000,4700,Mendoza,particular,2023.0,usado,,Autoelevadores Norte,3850.7249552941644,46883.02
VENT00615,2025-06-29,Toyota,eléctrico,2500,4700,Córdoba,empresa logística,2023.0,usado,crédito,Grupo Industrial SA,5362.733701217158,20453.64
VENT01061,2025-06-29,Toyota,diésel,2500,6000,Mendoza,empresa logística,2020.0,usado,,Grupo Industrial SA,6579.09043763781,20714.33
VENT00949,2025-06-29,Crown,eléctrico,2500,4700,Córdoba,empresa logística,2015.0,nuevo,leasing,Grupo Industrial SA,2652.384714264072,42384.01
VENT01051,2025-07-01,Crown,diésel,5000,4700,Santa Fe,distribuidor,2019.0,reacondicionado,leasing,Autoelevadores Norte,,50528.47
VENT00555,2025-07-03,Crown,gas,2500,4000,Santa Fe,empresa logística,2021.0,usado,crédito,Potencia SRL,6537.010226974093,17041.61
VENT00265,2025-07-04,Yale,diésel,5000,3000,Córdoba,particular,2024.0,reacondicionado,leasing,Potencia SRL,4533.839677467416,51935.73
VENT00736,2025-07-04,Hyster,eléctrico,3500,4000,Córdoba,distribuidor,,nuevo,leasing,Grupo Industrial SA,711.506199311347,50466.13
VENT00184,2025-07-04,Linde,gas,3500,3000,Santa Fe,particular,2023.0,reacondicionado,contado,Forklift Solutions,2464.652318422145,38134.22
VENT00768,2025-07-04,Toyota,eléctrico,2500,4000,Chubut,particular,2019.0,nuevo,crédito,Potencia SRL,2003.1449186115997,45054.29
VENT00384,2025-07-05,Linde,eléctrico,2500,4700,Santa Fe,distribuidor,2015.0,usado,,Grupo Industrial SA,5630.597229217365,24150.2
VENT01118,2025-07-05,Linde,diésel,2500,4000,Neuquén,distribuidor,2023.0,usado,leasing,Potencia SRL,2958.4504434198116,26032.08
VENT01146,2025-07-06,Still,eléctrico,1800,4000,Chubut,distribuidor,2020.0,usado,,Grupo Industrial SA,3004.0706519344167,19089.72
VENT01084,2025-07-07,Hyster,diésel,1800,3000,,particular,2016.0,nuevo,crédito,Forklift Solutions,3588.4746934525183,26112.46
VENT01158,2025-07-10,Hyster,eléctrico,2500,4000,Buenos Aires,distribuidor,2023.0,usado,leasing,Autoelevadores Norte,3794.990211429197,26951.61
VENT01103,2025-07-14,Linde,diésel,1800,4700,Neuquén,distribuidor,2015.0,nuevo,contado,Grupo Industrial SA,4625.693320365885,30473.4
VENT01045,2025-07-17,Still,eléctrico,3500,4000,Córdoba,particular,2016.0,usado,contado,Forklift Solutions,5064.355396488705,31771.89
VENT00089,2025-07-19,Yale,gas,3500,6000,Buenos Aires,distribuidor,2025.0,nuevo,contado,Autoelevadores Norte,399.75425699647053,56576.2
VENT00199,2025-07-19,Toyota,eléctrico,1800,3000,Córdoba,empresa logística,2018.0,reacondicionado,leasing,Autoelevadores Norte,5486.67994800524,21175.4
VENT00428,2025-07-20,Yale,gas,2500,4000,Santa Fe,empresa logística,2021.0,usado,contado,Autoelevadores Norte,5939.929355815337,21264.31
VENT01121,2025-07-21,Linde,eléctrico,3500,6000,Buenos Aires,empresa logística,2019.0,usado,crédito,Grupo Industrial SA,3332.7121095176444,39304.03
VENT00281,2025-07-23,Linde,diésel,2500,4700,Mendoza,,2023.0,usado,contado,Potencia SRL,,27646.77
VENT00490,2025-07-23,Toyota,diésel,1800,4700,Santa Fe,empresa logística,2021.0,usado,,Grupo Industrial SA,2502.7295329409753,15995.6
VENT00646,2025-07-24,Linde,gas,1800,3000,,distribuidor,2021.0,nuevo,crédito,Potencia SRL,1307.329944974481,33169.57
VENT00474,2025-07-25,Yale,eléctrico,3500,3000,Santa Fe,particular,2022.0,usado,leasing,Autoelevadores Norte,,36367.47
VENT00229,2025-07-26,Toyota,eléctrico,2500,3000,Santa Fe,empresa logística,,reacondicionado,contado,Potencia SRL,4476.08660321723,26102.6
VENT00906,2025-07-27,Hyster,eléctrico,3500,6000,Córdoba,distribuidor,2018.0,usado,crédito,Autoelevadores Norte,6483.527851731011,36658.45
VENT00119,2025-07-27,Hyster,eléctrico,2500,3000,Chubut,particular,2022.0,usado,crédito,Potencia SRL,3493.0034930032607,19017.77
VENT00759,2025-07-29,Still,eléctrico,3500,4000,Buenos Aires,distribuidor,2015.0,reacondicionado,crédito,Forklift Solutions,8061.572217170618,32705.42
VENT01231,2025-07-29,Still,diésel,3500,3000,Mendoza,particular,2024.0,nuevo,contado,Autoelevadores Norte,963.525626948617,44774.06
VENT00054,2025-07-30,Toyota,gas,3500,3000,Chubut,particular,2017.0,usado,crédito,Autoelevadores Norte,3289.047592351749,34375.73
VENT00923,2025-07-30,Crown,diésel,2500,3000,Chubut,particular,2025.0,usado,leasing,Autoelevadores Norte,4031.5072739996453,22082.64
VENT00632,2025-07-31,Yale,eléctrico,1800,4700,Córdoba,empresa logística,2017.0,nuevo,contado,Forklift Solutions,2722.467904046225,34872.51
VENT00406,2025-07-31,Yale,diésel,2500,4000,Buenos Aires,,2019.0,nuevo,crédito,Forklift Solutions,1292.2889560648987,46389.77
VENT00898,2025-08-01,Still,eléctrico,5000,4700,Mendoza,particular,2019.0,usado,contado,Autoelevadores Norte,,48091.65
VENT00122,2025-08-01,Linde,eléctrico,2500,3000,Buenos Aires,empresa logística,,usado,crédito,Grupo Industrial SA,3219.783037217524,26022.05
VENT00672,2025-08-02,Still,eléctrico,2500,4700,Buenos Aires,,2018.0,usado,leasing,Forklift Solutions,9038.274030457433,19670.03
VENT00595,2025-08-02,Toyota,gas,2500,6000,Neuquén,particular,2020.0,usado,,Potencia SRL,3651.484150384597,28355.87
VENT00192,2025-08-02,Hyster,diésel,2500,6000,Córdoba,distribuidor,2018.0,usado,contado,Grupo Industrial SA,6009.133598910752,25808.75
VENT00198,2025-08-02,Still,gas,5000,3000,Chubut,empresa logística,2018.0,usado,contado,Autoelevadores Norte,6416.24975906574,38069.73
VENT00204,2025-08-04,Linde,eléctrico,1800,3000,Buenos Aires,distribuidor,2022.0,usado,contado,Forklift Solutions,2215.2280055143483,15097.11
VENT00854,2025-08-04,Yale,diésel,2500,3000,,distribuidor,2025.0,nuevo,leasing,Forklift Solutions,408.81273178437925,43787.09
VENT00746,2025-08-06,Still,diésel,1800,6000,Buenos Aires,particular,2019.0,usado,contado,Forklift Solutions,4773.682648989088,13729.53
VENT00193,2025-08-07,Crown,diésel,3500,3000,Chubut,particular,2019.0,nuevo,,Potencia SRL,2322.617916666724,47725.86
VENT00948,2025-08-07,Yale,diésel,1800,3000,Mendoza,distribuidor,2019.0,nuevo,contado,Autoelevadores Norte,2767.400355322939,31186.73
VENT00486,2025-08-08,Linde,eléctrico,2500,6000,Córdoba,particular,2021.0,reacondicionado,crédito,Potencia SRL,998.1272168870948,42255.37
VENT00402,2025-08-10,Yale,diésel,1800,4000,Santa Fe,particular,2015.0,usado,crédito,Grupo Industrial SA,6105.583120811658,12000.0
VENT00569,2025-08-13,Still,gas,2500,4700,Chubut,,2019.0,nuevo,crédito,Forklift Solutions,1879.949727137589,41606.59
VENT00368,2025-08-14,Toyota,eléctrico,2500,4700,Buenos Aires,distribuidor,2015.0,usado,crédito,Forklift Solutions,5519.811461328842,25396.1
VENT00409,2025-08-14,Toyota,gas,1800,3000,Neuquén,particular,2015.0,reacondicionado,contado,Grupo Industrial SA,6838.673464485813,15029.18
VENT00749,2025-08-16,Yale,gas,3500,4000,Buenos Aires,distribuidor,2017.0,usado,crédito,Autoelevadores Norte,5204.327735693152,30553.19
VENT00454,2025-08-16,Hyster,gas,3500,3000,Santa Fe,distribuidor,2016.0,usado,contado,Grupo Industrial SA,5259.852824726118,31744.88
VENT00105,2025-08-18,Hyster,eléctrico,2500,3000,Córdoba,empresa logística,2016.0,nuevo,contado,Forklift Solutions,3363.0691985510875,38751.26
VENT00786,2025-08-19,Hyster,diésel,1800,3000,Santa Fe,distribuidor,2019.0,usado,leasing,Grupo Industrial SA,4215.420162783406,12000.0
VENT00151,2025-08-19,Linde,eléctrico,3500,4000,,particular,2016.0,usado,leasing,Forklift Solutions,6513.737605468441,29838.78
VENT00044,2025-08-20,Still,gas,2500,6000,Santa Fe,particular,2024.0,usado,contado,Grupo Industrial SA,4163.364303490351,28673.35
VENT00507,2025-08-22,Toyota,diésel,2500,4000,Mendoza,particular,2023.0,usado,,Forklift Solutions,,24481.94
VENT00274,2025-08-26,Still,diésel,3500,4700,Neuquén,empresa logística,2024.0,usado,crédito,Autoelevadores Norte,5297.024931325458,27854.75
